date,open,high,low,close,volume,adj_close
2023-10-26,170.3700,171.3800,165.6700,166.8900,70625300,164.8049
2023-10-27,166.9100,168.9600,166.8300,168.2200,58499100,166.1183
2023-10-30,169.0200,171.1700,168.8700,170.2900,51131000,168.1625
2023-10-31,169.3500,170.9000,167.9000,170.7700,44846000,168.6364
2023-11-01,171.0000,174.2300,170.1200,173.9700,56934900,171.7965
2023-11-02,175.5200,177.7800,175.4600,177.5700,77334800,175.3515
2023-11-03,174.2400,176.8200,173.3500,176.6500,79829200,174.4430
2023-11-06,176.3800,179.4300,176.2100,179.2300,63841300,176.9908
2023-11-07,179.1800,182.4400,178.9700,181.8200,70530000,179.5484
2023-11-08,182.3500,183.4500,181.5900,182.8900,49340300,180.6050
2023-11-09,182.9600,184.1200,181.8100,182.4100,53763500,180.1310
2023-11-10,183.9700,186.5700,183.5300,186.4000,66133400,184.3137
2023-11-13,185.8200,186.0300,184.2100,184.8000,43627500,182.7316
2023-11-14,187.7000,188.1100,186.3000,187.4400,60108400,185.3420
2023-11-15,187.8500,189.5000,187.7800,188.0100,53790500,185.9057
2023-11-16,189.5700,190.9600,188.6500,189.7100,54412900,187.5866
2023-11-17,190.2500,190.3800,188.5700,189.6900,50922700,187.5669
2023-11-20,189.8900,191.9100,189.8800,191.4500,46505100,189.3072
2023-11-21,191.4100,191.5200,189.7400,190.6400,38134500,188.5062
2023-11-22,191.4900,192.9300,190.8300,191.3100,39617700,189.1687
2023-11-24,190.8700,190.9000,189.2500,189.9700,24048300,187.8437
2023-11-27,189.9200,190.6700,188.9000,189.7900,40552600,187.6657
2023-11-28,189.7800,191.0800,189.4000,190.4000,38415400,188.2689
2023-11-29,190.9000,192.0900,188.9700,189.3700,43014200,187.2504
2023-11-30,189.8400,190.3200,188.1900,189.9500,48794400,187.8239
2023-12-01,190.3300,191.5600,189.2300,191.2400,45704800,189.0995
2023-12-04,189.9800,190.0500,187.4500,189.4300,43389500,187.3098
2023-12-05,190.2100,194.4000,190.1800,193.4200,66628400,191.2551
2023-12-06,194.4500,194.7600,192.1100,192.3200,41089700,190.1674
2023-12-07,193.6300,195.0000,193.5900,194.2700,47477700,192.0956
2023-12-08,194.2000,195.9900,193.6700,195.7100,53406400,193.5195
2023-12-11,193.1100,193.4900,191.4200,193.1800,60943700,191.0178
2023-12-12,193.0800,194.7200,191.7200,194.7100,52696900,192.5307
2023-12-13,195.0900,198.0000,194.8500,197.9600,70404200,195.7443
2023-12-14,198.0200,199.6200,196.1600,198.1100,66831600,195.8926
2023-12-15,197.5300,198.4000,197.0000,197.5700,128538400,195.3587
2023-12-18,196.0900,196.6300,194.3900,195.8900,55751900,193.6974
2023-12-19,196.1600,196.9500,195.8900,196.9400,40714100,194.7357
2023-12-20,196.9000,197.6800,194.8300,194.8300,52242800,192.6493
2023-12-21,196.1000,197.0800,193.5000,194.6800,46482500,192.5010
2023-12-22,195.1800,195.4100,192.9700,193.6000,37149600,191.4331
2023-12-26,193.6100,193.8900,192.8300,193.0500,28919300,190.8892
2023-12-27,192.4900,193.5000,191.0900,193.1500,48087700,190.9881
2023-12-28,194.1400,194.6600,193.1700,193.5800,34049900,191.4133
2023-12-29,193.9000,194.4000,191.7300,192.5300,42672100,190.3751
2024-01-02,187.1500,188.4400,183.8900,185.6400,82488700,183.5622
2024-01-03,184.2200,185.8800,183.4300,184.2500,58414500,182.1877
2024-01-04,182.1500,183.0900,180.8800,181.9100,71983600,179.8739
2024-01-05,181.9900,182.7600,180.1700,181.1800,62379700,179.1521
2024-01-08,182.0900,185.6000,181.5000,185.5600,59144500,183.4831
2024-01-09,183.9200,185.1500,182.7300,185.1400,42841800,183.0678
2024-01-10,184.3500,186.4000,183.9200,186.1900,46792900,184.1060
2024-01-11,186.5400,187.0500,183.6200,185.5900,49128400,183.5127
2024-01-12,186.0600,186.7400,185.1900,185.9200,40477800,183.8391
2024-01-16,182.1600,184.2600,180.9300,183.6300,65603000,181.5747
2024-01-17,181.2700,182.9300,180.3000,182.6800,47317400,180.6353
2024-01-18,186.0900,189.1400,185.8300,188.6300,78005800,186.5187
2024-01-19,189.3300,191.9500,188.8200,191.5600,68903000,189.4159
2024-01-22,192.3000,195.3300,192.2600,193.8900,60133900,191.7198
2024-01-23,195.0200,195.7500,193.8300,195.1800,42355600,192.9954
2024-01-24,195.4200,196.3800,194.3400,194.5000,53631300,192.3230
2024-01-25,195.2200,196.2700,193.1100,194.1700,54822100,191.9967
2024-01-26,194.2700,194.7600,191.9400,192.4200,44594000,190.2663
2024-01-29,192.0100,192.2000,189.5800,191.7300,47145600,189.5840
2024-01-30,190.9400,191.8000,187.4700,188.0400,55859400,185.9353
2024-01-31,187.0400,187.1000,184.3500,184.4000,55467800,182.3360
2024-02-01,183.9900,186.9500,183.8200,186.8600,64885400,184.7686
2024-02-02,179.8600,187.3300,179.2500,185.8500,102551700,183.7699
2024-02-05,188.1500,189.2500,185.8400,187.6800,69668800,185.5793
2024-02-06,186.8600,189.3100,186.7700,189.3000,43490800,187.1812
2024-02-07,190.6400,191.0500,188.6100,189.4100,53439000,187.2900
2024-02-08,189.3900,189.5400,187.3500,188.3200,40962000,186.2122
2024-02-09,188.6500,189.9900,188.0000,188.8500,45155200,186.9746
2024-02-12,188.4200,188.6700,186.7900,187.1500,41781900,185.2914
2024-02-13,185.7700,186.2100,183.5100,185.0400,56529500,183.2024
2024-02-14,185.3200,185.5300,182.4400,184.1500,54630500,182.3212
2024-02-15,183.5500,184.4900,181.3500,183.8600,65434500,182.0341
2024-02-16,183.4200,184.8500,181.6700,182.3100,49752500,180.4995
2024-02-20,181.7900,182.4300,180.0000,181.5600,53665600,179.7569
2024-02-21,181.9400,182.8900,180.6600,182.3200,41371400,180.5094
2024-02-22,183.4800,184.9600,182.4600,184.3700,52292200,182.5390
2024-02-23,185.0100,185.0400,182.2300,182.5200,45119700,180.7074
2024-02-26,182.2400,182.7600,180.6500,181.1600,40867400,179.3609
2024-02-27,181.1000,183.9200,179.5600,182.6300,54318900,180.8163
2024-02-28,182.5100,183.1200,180.1300,181.4200,48953900,179.6183
2024-02-29,181.2700,182.5700,179.5300,180.7500,136682600,178.9550
2024-03-01,179.5500,180.5300,177.3800,179.6600,73563100,177.8758
2024-03-04,176.1500,176.9000,173.7900,175.1000,81510100,173.3611
2024-03-05,170.7600,172.0400,169.6200,170.1200,95132400,168.4306
2024-03-06,171.0600,171.2400,168.6800,169.1200,68587700,167.4405
2024-03-07,169.1500,170.7300,168.4900,169.0000,71765100,167.3217
2024-03-08,169.0000,173.7000,168.9400,170.7300,76267000,169.0345
2024-03-11,172.9400,174.3800,172.0500,172.7500,60139500,171.0344
2024-03-12,173.1500,174.0300,171.0100,173.2300,59825400,171.5097
2024-03-13,172.7700,173.1900,170.7600,171.1300,52488700,169.4305
2024-03-14,172.9100,174.3100,172.0500,173.0000,72913500,171.2820
2024-03-15,171.1700,172.6200,170.2900,172.6200,121752700,170.9057
2024-03-18,175.5700,177.7100,173.5200,173.7200,75604200,171.9948
2024-03-19,174.3400,176.6100,173.0300,176.0800,55215200,174.3314
2024-03-20,175.7200,178.6700,175.0900,178.6700,53423100,176.8956
2024-03-21,177.0500,177.4900,170.8400,171.3700,106181300,169.6681
2024-03-22,171.7600,173.0500,170.0600,172.2800,71160100,170.5691
2024-03-25,170.5700,171.9400,169.4500,170.8500,54288300,169.1533
